#x	y	zynx	ny	nz	label
5.38998	-2.23533	-0.152296	-0.202326	-0.368734	-0.907248	1
5.35606	-2.19827	-0.15288	-0.188725	-0.339893	-0.921333	1
5.27209	-2.17203	-0.152813	-0.190626	-0.324434	-0.926501	1
5.3154	-2.17686	-0.157018	-0.19355	-0.328605	-0.924423	1
5.239	-2.13587	-0.153173	-0.183087	-0.275413	-0.94373	1
5.12737	-2.07663	-0.157494	-0.172901	-0.259802	-0.950057	1
4.98298	-2.01678	-0.153751	-0.221384	-0.296276	-0.929091	1
4.94764	-2.00211	-0.153689	-0.233284	-0.289109	-0.928437	1
4.95024	-1.99488	-0.153843	-0.226079	-0.278819	-0.933353	1
5.39147	-2.24231	-0.13782	-0.217805	-0.381767	-0.898229	1
5.2708	-2.1973	-0.124325	-0.235968	-0.38413	-0.892616	1
5.31157	-2.20307	-0.136329	-0.200915	-0.351675	-0.914307	1
5.2734	-2.17666	-0.142068	-0.196972	-0.329361	-0.92343	1
5.31423	-2.18945	-0.144672	-0.197067	-0.330986	-0.922829	1
5.19606	-2.14706	-0.130596	-0.230264	-0.351155	-0.907562	1
5.12336	-2.11272	-0.124515	-0.233269	-0.388531	-0.89142	1
5.16495	-2.1004	-0.145523	-0.161542	-0.269702	-0.949297	1
5.19908	-2.12774	-0.145147	-0.19253	-0.293079	-0.936502	1
5.12588	-2.09275	-0.14169	-0.195086	-0.294473	-0.935535	1
5.16768	-2.09282	-0.145685	-0.143476	-0.243518	-0.959226	1
5.05401	-2.05824	-0.136786	-0.204641	-0.330929	-0.921199	1
4.9507	-2.0109	-0.131205	-0.257893	-0.33297	-0.906985	1
4.9853	-2.02343	-0.136756	-0.222699	-0.308916	-0.924649	1
5.01897	-2.03561	-0.14606	-0.186239	-0.288211	-0.939281	1
4.9166	-1.99275	-0.135172	-0.271727	-0.303096	-0.913399	1
4.81762	-1.95535	-0.12471	-0.33932	-0.277778	-0.898722	1
4.85107	-1.96932	-0.124589	-0.317256	-0.293993	-0.901619	1
4.82	-1.94316	-0.132181	-0.331862	-0.247478	-0.910287	1
5.46878	-2.32592	-0.106157	-0.282981	-0.505303	-0.815224	1
5.38572	-2.28523	-0.102107	-0.302773	-0.516784	-0.800789	1
5.3891	-2.26792	-0.112711	-0.286932	-0.485429	-0.82585	1
5.30779	-2.23647	-0.106094	-0.286069	-0.48149	-0.828452	1
5.31074	-2.22724	-0.107633	-0.257846	-0.437477	-0.861469	1
5.23067	-2.19991	-0.0990101	-0.285996	-0.474828	-0.832313	1
5.31293	-2.21492	-0.115948	-0.218478	-0.374604	-0.901077	1
5.23404	-2.18955	-0.100552	-0.265384	-0.433068	-0.861408	1
5.1573	-2.15385	-0.102827	-0.284183	-0.462683	-0.839741	1
5.16044	-2.14916	-0.0977334	-0.267121	-0.429791	-0.862512	1
5.04929	-2.10575	-0.091398	-0.303024	-0.502977	-0.809439	1
5.08515	-2.12544	-0.0909237	-0.30967	-0.515816	-0.798773	1
5.12393	-2.12114	-0.111452	-0.27699	-0.440577	-0.853913	1
5.05221	-2.08703	-0.10549	-0.262884	-0.448658	-0.854165	1
4.98336	-2.05494	-0.102377	-0.30335	-0.494462	-0.814547	1
4.95233	-2.0352	-0.0935278	-0.313506	-0.455203	-0.833369	1
4.98689	-2.03789	-0.112105	-0.268262	-0.409708	-0.87188	1
4.85371	-1.9817	-0.0988982	-0.336281	-0.348559	-0.874884	1
4.88573	-1.99139	-0.109544	-0.299097	-0.361135	-0.883245	1
4.9176	-2.00617	-0.11399	-0.284075	-0.354224	-0.89097	1
4.92058	-2.00173	-0.109168	-0.283946	-0.354268	-0.890993	1
4.82059	-1.96388	-0.1029	-0.341638	-0.305931	-0.888645	1
4.85292	-1.96983	-0.117313	-0.32621	-0.304685	-0.894849	1
4.78924	-1.94705	-0.107136	-0.340533	-0.286759	-0.895436	1
5.62792	-2.49261	-0.0628015	0.180067	0.418094	0.890378	1
5.583	-2.46732	-0.0636377	-0.21218	-0.428797	-0.87813	1
5.63251	-2.47542	-0.0689206	0.184789	0.423509	0.886844	1
5.586	-2.45901	-0.0638159	-0.212122	-0.431615	-0.876763	1
5.49823	-2.4147	-0.0655825	-0.253832	-0.466737	-0.847187	1
5.54689	-2.41961	-0.0702275	-0.240237	-0.468499	-0.850173	1
5.55175	-2.41007	-0.0653458	-0.240272	-0.468497	-0.850165	1
5.41329	-2.37181	-0.067255	-0.283696	-0.488146	-0.825366	1
5.45829	-2.37826	-0.0750533	-0.271668	-0.486782	-0.830205	1
5.46165	-2.37324	-0.069608	-0.271727	-0.486832	-0.830156	1
5.50829	-2.37704	-0.0789906	-0.260796	-0.482922	-0.835926	1
5.41618	-2.36378	-0.0674274	-0.283546	-0.493185	-0.822417	1
5.4658	-2.35583	-0.0776154	-0.275083	-0.494412	-0.824552	1
5.51123	-2.36887	-0.0791656	-0.264278	-0.490513	-0.830394	1
5.33605	-2.323	-0.0609006	-0.295718	-0.496715	-0.815981	1
5.38065	-2.3247	-0.0685152	-0.295724	-0.503209	-0.81199	1
5.25662	-2.28306	-0.0626022	-0.313373	-0.50735	-0.802741	1
5.30121	-2.28489	-0.0661428	-0.311732	-0.512412	-0.800161	1
5.34267	-2.28575	-0.086055	-0.300805	-0.515449	-0.802389	1
5.3847	-2.30392	-0.0812401	-0.294225	-0.50746	-0.809886	1
5.26261	-2.26336	-0.0670163	-0.316356	-0.518827	-0.79419	1
5.30544	-2.27314	-0.0663942	-0.309852	-0.518183	-0.797169	1
5.34552	-2.27785	-0.0862244	-0.303847	-0.51927	-0.798771	1
5.22897	-2.22203	-0.0761005	-0.319816	-0.532192	-0.783894	1
5.3088	-2.24823	-0.0870556	-0.311567	-0.528579	-0.78964	1
5.23166	-2.21148	-0.0802855	-0.311078	-0.517886	-0.796884	1
5.15583	-2.17705	-0.0776584	-0.325744	-0.540562	-0.775682	1
5.08293	-2.14944	-0.0674058	-0.330045	-0.552252	-0.765564	1
5.05109	-2.11845	-0.0683066	-0.337899	-0.560702	-0.755935	1
5.08709	-2.12598	-0.0832438	-0.320578	-0.532452	-0.783406	1
4.98387	-2.08111	-0.0662404	-0.351432	-0.572197	-0.741003	1
4.9176	-2.0443	-0.0640086	-0.355212	-0.574403	-0.737486	1
4.98436	-2.06523	-0.0853051	-0.327754	-0.533266	-0.779875	1
4.85183	-2.01226	-0.0655544	-0.346635	-0.494991	-0.796761	1
4.88547	-2.0148	-0.0797645	-0.33027	-0.450068	-0.829675	1
4.85438	-2.0052	-0.0657057	-0.341648	-0.462223	-0.818307	1
4.88839	-2.00386	-0.0836583	-0.323572	-0.413675	-0.850984	1
4.79117	-1.96508	-0.0765878	-0.363041	-0.347094	-0.864712	1
4.82321	-1.97617	-0.077405	-0.334606	-0.359321	-0.871164	1
5.82633	-2.58138	-0.0323139	0.0679247	0.300795	0.951267	1
5.72237	-2.55412	-0.0342487	0.104519	0.3643	0.925398	1
5.67536	-2.5279	-0.0398366	0.119695	0.380994	0.916797	1
5.72364	-2.54038	-0.0477169	0.107837	0.3671	0.923909	1
5.58052	-2.49407	-0.0374163	-0.20575	-0.422674	-0.882617	1
5.62831	-2.50656	-0.0430925	0.168983	0.407242	0.897552	1
5.67661	-2.51429	-0.0531841	0.123181	0.382175	0.915843	1
5.58335	-2.47961	-0.0462755	-0.208857	-0.425446	-0.880553	1
5.63313	-2.48482	-0.0543408	0.181136	0.418148	0.890136	1
5.49687	-2.44128	-0.035609	-0.244909	-0.448159	-0.859752	1
5.45136	-2.42979	-0.0323064	-0.253505	-0.44455	-0.859134	1
5.49961	-2.41958	-0.0542766	-0.249196	-0.457292	-0.853689	1
5.36928	-2.37847	-0.0387101	-0.277223	-0.474932	-0.835217	1
5.41432	-2.38724	-0.0433316	-0.276351	-0.473119	-0.836534	1
5.37237	-2.36036	-0.0513785	-0.284071	-0.48781	-0.825436	1
5.41828	-2.36436	-0.0591573	-0.2838	-0.488153	-0.825327	1
5.29347	-2.32322	-0.043584	-0.306757	-0.491163	-0.815266	1
5.21543	-2.29028	-0.0350454	-0.310737	-0.488421	-0.815407	1
5.25865	-2.28362	-0.0546052	-0.313044	-0.501033	-0.806827	1
5.21843	-2.27276	-0.0472984	-0.313161	-0.508991	-0.801785	1
5.26145	-2.27585	-0.0547715	-0.315201	-0.510493	-0.800029	1
