#x	y	zynx	ny	nz	label
4.65244	-0.656563	-0.49986	0.034017	-0.005493	0.999406	0
4.68879	-0.641481	-0.495936	0.0326358	-0.00805679	0.999435	0
4.2387	-0.613804	-0.484096	0.0634799	0.0167452	0.997843	0
4.28624	-0.618141	-0.48558	0.0637779	0.0277597	0.997578	0
4.30513	-0.610686	-0.484411	0.0642643	0.02206	0.997689	0
4.36303	-0.614278	-0.491668	0.0553143	0.017778	0.998311	0
4.38941	-0.614559	-0.487505	0.0546869	0.0125677	0.998424	0
4.43804	-0.623472	-0.494857	0.0460679	0.00447919	0.998928	0
4.45895	-0.616773	-0.494493	0.0400094	-0.00230494	0.999197	0
4.47212	-0.605892	-0.494471	0.0338632	-0.0132293	0.999339	0
4.52679	-0.606002	-0.495706	0.0288293	-0.0179717	0.999423	0
4.55143	-0.615216	-0.497878	0.0268258	-0.0124173	0.999563	0
4.58211	-0.612633	-0.493906	0.0285379	-0.0157083	0.999469	0
4.60904	-0.615678	-0.496006	0.0292484	-0.012464	0.999494	0
4.63999	-0.612906	-0.495273	0.0292095	-0.0140552	0.999474	0
4.67296	-0.607112	-0.491256	0.0315029	-0.0151836	0.999388	0
4.69447	-0.625712	-0.496273	0.028995	-0.0113774	0.999515	0
4.72914	-0.613178	-0.498969	0.0291015	-0.0116271	0.999509	0
4.30009	-0.58648	-0.485758	0.057645	0.0066688	0.998315	0
4.32472	-0.582628	-0.485055	0.0563402	-0.00505682	0.998399	0
4.37316	-0.586409	-0.491931	0.0499551	-0.00490747	0.998739	0
4.4	-0.585193	-0.488134	0.0506534	-0.0170195	0.998571	0
4.45198	-0.584806	-0.495685	0.0366974	-0.0225078	0.999073	0
4.47967	-0.584939	-0.49492	0.0307082	-0.0280333	0.999135	0
4.50929	-0.582208	-0.491001	0.0300053	-0.0294883	0.999115	0
4.55803	-0.596906	-0.49827	0.0287747	-0.0262542	0.999241	0
4.57189	-0.584116	-0.494704	0.0307051	-0.024623	0.999225	0
4.60395	-0.585099	-0.492835	0.0319804	-0.0253243	0.999168	0
4.64723	-0.59232	-0.496353	0.0301846	-0.0188455	0.999367	0
4.6651	-0.586682	-0.492964	0.0303597	-0.0178673	0.999379	0
4.68312	-0.578915	-0.49186	0.0325136	-0.0182597	0.999305	0
4.73715	-0.590951	-0.499445	0.0288975	-0.0124475	0.999505	0
4.74287	-0.575075	-0.499785	0.0326528	-0.0130709	0.999381	0
4.30848	-0.55677	-0.486473	0.0548267	-0.0166044	0.998358	0
4.33407	-0.556681	-0.485611	0.052943	-0.0208268	0.99838	0
4.39636	-0.55947	-0.489565	0.0357964	-0.0272561	0.998987	0
4.42045	-0.54994	-0.488193	0.0372721	-0.0423156	0.998409	0
4.44999	-0.555417	-0.49208	0.0362674	-0.0398125	0.998549	0
4.49046	-0.555004	-0.495561	0.0308511	-0.0387184	0.998774	0
4.51906	-0.555094	-0.491581	0.0296023	-0.0402671	0.99875	0
4.54694	-0.5549	-0.490567	0.0293239	-0.0352151	0.998949	0
4.57582	-0.554842	-0.48976	0.0324906	-0.0321028	0.998956	0
4.60596	-0.553546	-0.486049	0.0340057	-0.0267873	0.999063	0
4.63567	-0.551646	-0.484664	0.036106	-0.0258795	0.999013	0
4.69216	-0.553851	-0.492397	0.034508	-0.0180545	0.999241	0
4.74631	-0.565549	-0.499989	0.0338942	-0.0113047	0.999362	0
4.24951	-0.518119	-0.484165	0.0674612	-0.0177858	0.997563	0
4.27384	-0.520795	-0.480268	0.0503255	-0.0247964	0.998425	0
4.31674	-0.533848	-0.486964	0.0494021	-0.0263703	0.998431	0
4.33598	-0.524253	-0.48507	0.0414808	-0.0368942	0.998458	0
4.35101	-0.512753	-0.4826	0.042441	-0.0457434	0.998051	0
4.39535	-0.526918	-0.490538	0.0295543	-0.0461365	0.998498	0
4.42116	-0.526459	-0.489391	0.0341691	-0.0499477	0.998167	0
4.44934	-0.524087	-0.486238	0.0306825	-0.050881	0.998233	0
4.4776	-0.523205	-0.484774	0.0317463	-0.0485031	0.998318	0
4.50545	-0.52294	-0.483938	0.0370093	-0.0403831	0.998499	0
4.53922	-0.523873	-0.485027	0.0327427	-0.0322873	0.998942	0
4.58572	-0.527377	-0.490348	0.0343787	-0.0291543	0.998984	0
4.61066	-0.524256	-0.487143	0.0373716	-0.0257283	0.99897	0
4.63949	-0.519136	-0.488012	0.0407448	-0.0190136	0.998989	0
4.67669	-0.513537	-0.494201	0.0427025	-0.0125691	0.999009	0
4.70006	-0.53192	-0.492866	0.0417264	-0.012752	0.999048	0
4.73198	-0.521639	-0.498501	0.0460446	-0.00893365	0.998899	0
4.25661	-0.498422	-0.484587	0.056554	-0.0220842	0.998155	0
4.27947	-0.49349	-0.481492	0.0431436	-0.0278404	0.998681	0
4.32983	-0.497856	-0.487313	0.0359339	-0.0395849	0.99857	0
4.35965	-0.494469	-0.483889	0.0339904	-0.0532787	0.998001	0
4.38453	-0.490023	-0.483084	0.0287832	-0.060624	0.997746	0
4.42539	-0.498113	-0.488787	0.0319723	-0.0540143	0.998028	0
4.45938	-0.496805	-0.486062	0.0355056	-0.0507487	0.99808	0
4.48724	-0.496436	-0.485347	0.0376127	-0.0451092	0.998274	0
4.51516	-0.495999	-0.484515	0.0407486	-0.038435	0.99843	0
4.54097	-0.501519	-0.483437	0.0343372	-0.0337203	0.998841	0
4.57178	-0.488419	-0.488873	0.0415575	-0.021803	0.998898	0
4.59761	-0.495989	-0.488928	0.0428442	-0.0174967	0.998929	0
4.64915	-0.50438	-0.498388	0.0436716	-0.0126846	0.998965	0
4.65462	-0.492293	-0.494674	0.0470846	-0.00989951	0.998842	0
4.68342	-0.494863	-0.4946	0.0481139	-0.00733039	0.998815	0
4.73766	-0.505871	-0.498839	0.0509786	-0.00463044	0.998689	0
4.27169	-0.466608	-0.484719	0.0308008	-0.0242022	0.999233	0
4.29527	-0.461347	-0.48154	0.0305643	-0.0336713	0.998966	0
4.366	-0.4704	-0.484495	0.0294863	-0.0564085	0.997972	0
4.39393	-0.463918	-0.483642	0.0293392	-0.0567157	0.997959	0
4.42088	-0.462288	-0.48392	0.0353521	-0.0522472	0.998008	0
4.46732	-0.474304	-0.487152	0.0415833	-0.0445158	0.998143	0
4.4814	-0.464869	-0.486095	0.0432679	-0.042289	0.998168	0
4.52013	-0.466801	-0.485309	0.0479848	-0.0314939	0.998351	0
4.55489	-0.455679	-0.49371	0.0503834	-0.0185122	0.998558	0
4.58052	-0.464165	-0.489393	0.0467677	-0.0156145	0.998784	0
4.60881	-0.463291	-0.49172	0.0511791	-0.00879395	0.998651	0
4.63525	-0.465193	-0.497062	0.0524778	-0.00745275	0.998594	0
4.66139	-0.472406	-0.496531	0.0523419	-0.00540686	0.998615	0
4.21294	-0.425672	-0.480148	0.0508429	-0.00455961	0.998696	0
4.2789	-0.438365	-0.483558	0.0250595	-0.0229644	0.999422	0
4.30547	-0.433039	-0.482146	0.0166188	-0.0289313	0.999443	0
4.35513	-0.434181	-0.48026	0.0171364	-0.0459777	0.998795	0
4.4023	-0.440713	-0.484139	0.0308158	-0.051225	0.998212	0
4.43207	-0.434351	-0.480517	0.0425391	-0.0451204	0.998075	0
4.45733	-0.433121	-0.482333	0.0495224	-0.0385007	0.998031	0
4.50868	-0.436951	-0.486621	0.0556158	-0.0244537	0.998153	0
4.55861	-0.444559	-0.49498	0.0552086	-0.0161643	0.998344	0
4.56416	-0.430318	-0.49381	0.0592743	-0.00994154	0.998192	0
4.61681	-0.438657	-0.495384	0.0599148	-0.0042189	0.998195	0
4.62231	-0.423399	-0.49571	0.0635342	0.000836463	0.997979	0
4.22091	-0.40356	-0.480622	0.0428692	-0.00865767	0.999043	0
4.31159	-0.416054	-0.48251	0.0114203	-0.027656	0.999552	0
4.36545	-0.405527	-0.480874	0.0166365	-0.0333489	0.999305	0
4.43838	-0.416836	-0.480892	0.0480552	-0.0342546	0.998257	0
4.45314	-0.405407	-0.481904	0.0548214	-0.0300786	0.998043	0
4.47109	-0.394944	-0.48315	0.0631794	-0.0206153	0.997789	0
4.52079	-0.405139	-0.485009	0.0667466	-0.013242	0.997682	0
4.57414	-0.404682	-0.491704	0.0676813	-0.000274715	0.997707	0
4.62891	-0.405088	-0.496102	0.0652776	0.00319674	0.997862	0
4.22788	-0.384211	-0.481036	0.035266	-0.0122492	0.999303	0
4.23286	-0.37039	-0.481332	0.0313819	-0.0125362	0.999429	0
4.37268	-0.385469	-0.481303	0.020103	-0.0254894	0.999473	0
4.45311	-0.37597	-0.481767	0.0570093	-0.0139372	0.998276	0
4.47638	-0.380261	-0.483465	0.0675225	-0.011442	0.997652	0
4.51482	-0.374711	-0.487164	0.0753456	-0.00685046	0.997134	0
4.53377	-0.370064	-0.484559	0.0756777	-0.00560624	0.997117	0
4.58391	-0.377568	-0.492285	0.0749615	0.00543731	0.997172	0
4.63881	-0.377622	-0.496691	0.0696474	0.00879461	0.997533	0
4.22264	-0.33607	-0.480172	0.0413067	-0.0262396	0.998802	0
4.23684	-0.359334	-0.481569	0.0305059	-0.0161639	0.999404	0
4.46363	-0.34678	-0.482391	0.0642622	-0.00310695	0.997928	0
4.51457	-0.345253	-0.487282	0.077146	-0.00111436	0.997019	0
4.53655	-0.359621	-0.488276	0.0794025	-0.0011055	0.996842	0
4.56754	-0.345896	-0.493883	0.0826036	0.00564801	0.996567	0
4.64761	-0.353209	-0.497213	0.0714277	0.0110917	0.997384	0
4.65311	-0.337951	-0.49754	0.0730576	0.0134893	0.997236	0
4.22759	-0.32233	-0.480466	0.0381209	-0.0323892	0.998748	0
4.23353	-0.305841	-0.480819	0.0408615	-0.0380103	0.998442	0
4.32704	-0.307478	-0.482889	0.0131684	-0.00844898	0.999878	0
4.37314	-0.315564	-0.480682	0.0245946	-0.000382387	0.999698	0
4.46994	-0.329266	-0.482767	0.0672767	0.00311328	0.99773	0
4.47625	-0.311752	-0.483142	0.067762	0.00724663	0.997675	0
4.52512	-0.316758	-0.486879	0.0798215	0.00530244	0.996795	0
4.53045	-0.301983	-0.487195	0.0785989	0.0085019	0.99687	0
4.57833	-0.315962	-0.494524	0.0827205	0.00673875	0.99655	0
4.61184	-0.30247	-0.490796	0.0822446	0.00919779	0.99657	0
4.66081	-0.316589	-0.497997	0.0744058	0.011489	0.997162	0
4.23947	-0.289354	-0.481172	0.0404132	-0.0431162	0.998252	0
4.33516	-0.284967	-0.483371	0.023304	-0.00743343	0.999701	0
4.38546	-0.281391	-0.481413	0.0427834	0.00779904	0.999054	0
4.46011	-0.283391	-0.483532	0.067315	0.016578	0.997594	0
4.48256	-0.294237	-0.483516	0.0664767	0.0119827	0.997716	0
4.51054	-0.283139	-0.488563	0.0783882	0.0156262	0.9968	0
4.53684	-0.284252	-0.487575	0.0789887	0.011908	0.996804	0
4.58696	-0.292015	-0.495037	0.0816248	0.00865708	0.996625	0
4.60784	-0.284442	-0.492924	0.0821939	0.0105408	0.996561	0
4.62224	-0.274425	-0.490363	0.0812928	0.011372	0.996625	0
4.67181	-0.286071	-0.49865	0.0757621	0.0128431	0.997043	0
4.30154	-0.246999	-0.480086	0.0430188	-0.0271005	0.998707	0
4.3453	-0.256827	-0.483973	0.0332076	-0.00427762	0.999439	0
4.37326	-0.249443	-0.480257	0.0447226	0.00479395	0.998988	0
4.3947	-0.255762	-0.481962	0.0535131	0.0104558	0.998512	0
4.46218	-0.256257	-0.481479	0.0697905	0.022987	0.997297	0
4.47281	-0.24969	-0.482265	0.06744	0.0220698	0.997479	0
4.52007	-0.256709	-0.489129	0.0764686	0.019974	0.996872	0
4.54749	-0.254702	-0.488208	0.0779897	0.0189259	0.996774	0
4.59991	-0.256093	-0.495805	0.0796206	0.013493	0.996734	0
4.62921	-0.254269	-0.491828	0.0792198	0.0121699	0.996783	0
4.67841	-0.267761	-0.499043	0.0741029	0.0129505	0.997167	0
4.68391	-0.252503	-0.499369	0.0745569	0.0117841	0.997147	0
4.37837	-0.235289	-0.48056	0.052944	0.0100932	0.998546	0
4.39541	-0.224552	-0.481812	0.059366	0.0198332	0.998039	0
4.41112	-0.210198	-0.482937	0.0644436	0.022633	0.997665	0
4.45622	-0.224432	-0.484102	0.0683643	0.024722	0.997354	0
4.48117	-0.226485	-0.482762	0.0712024	0.0263201	0.997115	0
4.52796	-0.234348	-0.490211	0.0741497	0.0241542	0.996955	0
4.5452	-0.225193	-0.487804	0.073323	0.0238028	0.997024	0
4.5674	-0.215295	-0.488307	0.0757445	0.0247563	0.99682	0
4.60792	-0.223797	-0.493047	0.0771873	0.0200107	0.996816	0
4.66495	-0.227468	-0.497576	0.073805	0.0143204	0.99717	0
4.6905	-0.234192	-0.499761	0.0669418	0.00993957	0.997707	0
4.39265	-0.195657	-0.481408	0.0719098	0.018499	0.99724	0
4.46083	-0.195832	-0.484979	0.0701534	0.0289746	0.997115	0
4.47797	-0.193177	-0.483499	0.0740705	0.0299594	0.996803	0
4.51786	-0.19165	-0.491714	0.0704352	0.030336	0.997055	0
4.54229	-0.195039	-0.490449	0.0713533	0.0291565	0.997025	0
4.59782	-0.194264	-0.494799	0.074251	0.023467	0.996963	0
4.62334	-0.193447	-0.494069	0.072806	0.0177373	0.997188	0
4.67479	-0.200182	-0.49816	0.0532829	0.00703603	0.998555	0
4.68025	-0.185024	-0.498485	0.0453785	0.00352749	0.998964	0
4.3771	-0.169695	-0.484393	0.0811961	0.00964354	0.996651	0
4.39397	-0.161308	-0.482327	0.0822626	0.014702	0.996502	0
4.4522	-0.164838	-0.486027	0.0737748	0.0317654	0.996769	0
4.47764	-0.165219	-0.4851	0.0725033	0.032374	0.996843	0
4.52627	-0.168298	-0.492214	0.069097	0.0306714	0.997138	0
4.53899	-0.16335	-0.489442	0.0692286	0.0305674	0.997132	0
4.57896	-0.162668	-0.496253	0.068761	0.0212514	0.997407	0
4.60652	-0.163106	-0.495541	0.0629119	0.013138	0.997933	0
4.6309	-0.172494	-0.494518	0.0576901	0.00898421	0.998294	0
4.6868	-0.166833	-0.498874	0.0392217	-0.00450391	0.99922	0
4.38945	-0.138041	-0.481696	0.0893466	0.0176924	0.995843	0
4.4294	-0.136027	-0.485863	0.0808006	0.0188136	0.996553	0
4.45716	-0.130817	-0.486986	0.0773979	0.0220738	0.996756	0
4.48803	-0.136389	-0.485718	0.0735936	0.0258441	0.996953	0
4.51653	-0.121435	-0.493956	0.0675756	0.0096265	0.997668	0
4.53861	-0.136399	-0.489896	0.0654394	0.0175813	0.997702	0
4.58641	-0.141982	-0.496696	0.0626016	0.00987116	0.99799	0
4.60926	-0.136286	-0.49629	0.050876	-0.00253402	0.998702	0
4.69336	-0.148642	-0.499264	0.0309463	-0.0151416	0.999406	0
4.33293	-0.0971425	-0.481499	0.103255	-0.0023353	0.994652	0
4.37835	-0.0994607	-0.485328	0.0982796	0.0052182	0.995145	0
4.39851	-0.103649	-0.482006	0.0909745	0.0125381	0.995774	0
4.44835	-0.104628	-0.488125	0.0816323	0.0113929	0.996597	0
4.49512	-0.109819	-0.495178	0.070867	0.00726994	0.997459	0
4.5167	-0.10285	-0.492999	0.0672234	-0.00112434	0.997737	0
4.54597	-0.115966	-0.490333	0.0614468	0.00463744	0.9981	0
4.5754	-0.100853	-0.495484	0.0485891	-0.0149524	0.998707	0
4.59813	-0.109477	-0.497392	0.0434066	-0.0150947	0.998944	0
4.33691	-0.086086	-0.481735	0.105794	0.00175121	0.994386	0
4.38882	-0.0722111	-0.483611	0.0947417	-0.010316	0.995448	0
4.43402	-0.0763541	-0.489782	0.0810587	-0.0068689	0.996686	0
4.45553	-0.0846938	-0.488552	0.0780853	-0.00452878	0.996936	0
4.483	-0.0725273	-0.49684	0.0679631	-0.0176609	0.997531	0
4.51051	-0.0751626	-0.49312	0.0660262	-0.0191593	0.997634	0
4.53506	-0.0723337	-0.492026	0.0549427	-0.0290167	0.998068	0
4.58492	-0.0744234	-0.49605	0.0347728	-0.0330706	0.998848	0
4.33103	-0.0396819	-0.480867	0.104965	-0.0262312	0.99413	0
4.37368	-0.0468237	-0.484372	0.099457	-0.0213074	0.994814	0
4.39924	-0.0437211	-0.483646	0.0893421	-0.0287556	0.995586	0
4.44663	-0.0424862	-0.489052	0.0746367	-0.0350155	0.996596	0
4.49304	-0.0469458	-0.494441	0.0621273	-0.041065	0.997223	0
4.51977	-0.0437177	-0.493629	0.0528841	-0.0472946	0.99748	0
4.54447	-0.0462278	-0.492584	0.0473188	-0.0466772	0.997789	0
4.5955	-0.0450568	-0.496679	0.0302345	-0.0537712	0.998095	0
4.33995	-0.01495	-0.481397	0.102889	-0.0423418	0.993791	0
4.40676	-0.0224231	-0.484677	0.0834528	-0.0472395	0.995391	0
4.41189	-0.00907755	-0.483813	0.07961	-0.0558453	0.995261	0
4.4572	-0.01428	-0.488201	0.0672976	-0.0600007	0.995927	0
4.49924	-0.0297539	-0.49481	0.0605481	-0.0560533	0.99659	0
4.51724	-0.0189482	-0.49488	0.0528935	-0.0630852	0.996605	0
4.54387	-0.012616	-0.493503	0.0417395	-0.068703	0.996764	0
4.60609	-0.0156901	-0.497307	0.0303921	-0.0689408	0.997158	0
4.63618	-0.00626224	-0.496564	0.0260819	-0.0711025	0.997128	0
4.34688	0.00428605	-0.481809	0.100227	-0.0608514	0.993102	0
4.40119	0.0250607	-0.480194	0.0826113	-0.0756574	0.993706	0
4.4184	0.00942355	-0.484784	0.0789456	-0.0641936	0.99481	0
4.45188	0.0132584	-0.485577	0.0674008	-0.0763952	0.994797	0
4.4922	0.0147703	-0.487754	0.0561224	-0.0755822	0.995559	0
4.54055	0.0139417	-0.494863	0.0410188	-0.0807578	0.995889	0
4.56673	0.0138031	-0.491634	0.0358654	-0.0808744	0.996079	0
4.59859	0.0148652	-0.491699	0.030747	-0.0838025	0.996008	0
4.64411	0.0147541	-0.495712	0.0243294	-0.0811982	0.996401	0
4.67483	0.0240573	-0.49649	0.0302108	-0.0872363	0.995729	0
4.70288	0.0248566	-0.495666	0.0313735	-0.0851878	0.995871	0
